season,week,celebrity_name,predicted_fan_votes,predicted_fan_percentage
7.0,3.0,Toni Braxton,110673.99160176225,11.057964798461922
7.0,3.0,Warren Sapp,124518.89649347065,12.571097021605402
7.0,4.0,Brooke Burke,126659.67338080752,12.80854903893535
7.0,4.0,Cloris Leachman,108512.91728396178,10.824922587575994
7.0,4.0,Cody Linley,113196.71573867359,11.335458147997599
7.0,4.0,Lance Bass,126717.89996746223,12.814934665313753
7.0,4.0,Maurice Greene,99604.44737451142,9.857118257619662
7.0,4.0,Rocco DiSpirito,90465.62255185994,8.869176526403452
7.0,4.0,Susan Lucci,117641.72928662362,11.82092227486979
7.0,4.0,Toni Braxton,108602.05371802294,10.83463498647213
7.0,4.0,Warren Sapp,108598.94069807693,10.83428351481227
7.0,5.0,Brooke Burke,146888.80011987538,14.880516548594311
7.0,5.0,Cloris Leachman,108984.36040468187,10.76298971781952
7.0,5.0,Cody Linley,142191.5422320269,14.367346011234583
7.0,5.0,Lance Bass,109064.22732874138,10.771599245947426
7.0,5.0,Maurice Greene,137336.10011905007,13.837655599211597
7.0,5.0,Susan Lucci,113889.94095907536,11.292440648575951
7.0,5.0,Toni Braxton,113729.72585838233,11.275139171659779
7.0,5.0,Warren Sapp,127915.30297816674,12.812313056956835
7.0,6.0,Brooke Burke,161096.15115148944,16.252144969115676
7.0,6.0,Cloris Leachman,96992.18733535298,9.365482757433144
7.0,6.0,Cody Linley,143770.05507313594,14.375738631214334
7.0,6.0,Lance Bass,166805.4054476115,16.8722953734173
7.0,6.0,Maurice Greene,132243.20172430607,13.132661584856923
7.0,6.0,Susan Lucci,143789.26600046552,14.377820613209309
7.0,6.0,Warren Sapp,155303.7332676385,15.623856070753318
7.0,7.0,Brooke Burke,201438.78447835887,20.413681607790974
7.0,7.0,Cody Linley,150687.54311044884,14.948600899064818
7.0,7.0,Lance Bass,169928.75737348443,17.01336200116486
7.0,7.0,Maurice Greene,169862.92819963538,17.006284163361858
7.0,7.0,Susan Lucci,163560.44323667116,16.328888061141818
7.0,7.0,Warren Sapp,144521.54360140127,14.289183267475671
7.0,8.0,Brooke Burke,214723.63409554053,21.574292984054168
7.0,8.0,Cody Linley,189102.0038402565,18.835433365237037
7.0,8.0,Lance Bass,196241.82577228843,19.597417238294977
7.0,8.0,Maurice Greene,188948.07140697597,18.819007271182933
7.0,8.0,Warren Sapp,210984.46488493853,21.173849141230882
7.0,9.0,Brooke Burke,244296.2096250442,24.39253546173643
7.0,9.0,Cody Linley,230038.18104792712,22.881688214453067
7.0,9.0,Lance Bass,281608.77586065925,28.358632195260697
7.0,9.0,Warren Sapp,244056.83346636945,24.367144128549807
7.0,10.0,Brooke Burke,351973.9302543715,35.2968542364626
7.0,10.0,Lance Bass,324060.59530017246,32.35657783094138
7.0,10.0,Warren Sapp,323965.4744454562,32.346567932596024
23.0,7.0,Calvin Johnson Jr.,133324.21298151824,13.404516704242353
23.0,7.0,James Hinchcliffe,133509.2895920885,13.424670268301846
23.0,7.0,Jana Kramer,125219.8837347039,12.523234330570885
23.0,7.0,Laurie Hernandez,125178.31885878321,12.51871823968206
23.0,7.0,Marilu Henner,116997.17715748043,11.631833094012716
23.0,7.0,Maureen McCormick,120319.50017453587,11.991649131746778
23.0,7.0,Ryan Lochte,120221.20318035239,11.981000365368287
23.0,7.0,Terra Jole,125230.41432053743,12.524377866075074
23.0,8.0,Calvin Johnson Jr.,148981.51976800704,14.941706454598538
23.0,8.0,James Hinchcliffe,171873.4150286508,17.426399338064222
23.0,8.0,Jana Kramer,148749.92569775766,14.916641027518763
23.0,8.0,Laurie Hernandez,162549.9184254224,16.412716278105247
23.0,8.0,Marilu Henner,116455.66244623213,11.440231365690547
23.0,8.0,Ryan Lochte,130239.60556855741,12.919263069800214
23.0,8.0,Terra Jole,121149.95306537255,11.943042466222476
23.0,9.0,Calvin Johnson Jr.,163210.89111322694,16.29471971193857
23.0,9.0,James Hinchcliffe,159051.0418911815,15.848132815576818
23.0,9.0,Jana Kramer,175653.92422416335,17.63319807027198
23.0,9.0,Laurie Hernandez,175512.5197246815,17.617964043031062
23.0,9.0,Marilu Henner,159113.75915490987,15.854858058111368
23.0,9.0,Terra Jole,167457.86389183684,16.751127301070202
23.0,10.0,Calvin Johnson Jr.,191807.26638079618,19.12487392078805
23.0,10.0,James Hinchcliffe,201246.39165806674,20.133007491248463
23.0,10.0,Jana Kramer,198117.21534071106,19.798609184093376
23.0,10.0,Laurie Hernandez,204518.0929146638,20.482825473906768
23.0,10.0,Terra Jole,204311.03370576215,20.46068392996334
23.0,11.0,Calvin Johnson Jr.,251804.2251627996,25.190957041811636
23.0,11.0,James Hinchcliffe,255919.72444221197,25.627996121372075
23.0,11.0,Jana Kramer,234283.9359017756,23.332894083781685
23.0,11.0,Laurie Hernandez,257992.1144932128,25.848152753034608
5.0,3.0,Cameron Mathison,96606.08417591841,9.624593442389004
5.0,3.0,Floyd Mayweather Jr. ,88944.00393621389,8.789705383804595
5.0,3.0,Helio Castroneves,100376.79373016529,10.036818896330475
5.0,3.0,Jane Seymour,111750.24369584006,11.28512568900424
5.0,3.0,Jennie Garth,107996.53274086889,10.87237665326419
5.0,3.0,Marie Osmond,108071.64420062456,10.880623878887825
5.0,3.0,Mark Cuban,85125.96292633214,8.375227066951071
5.0,3.0,Mel B,111888.72118311943,11.300373361156813
5.0,3.0,Sabrina Bryan,111903.41901151746,11.301989446402896
5.0,3.0,Wayne Newton,77336.59439939984,7.533166181808891
5.0,4.0,Cameron Mathison,114932.7741880863,11.526202078293853
5.0,4.0,Floyd Mayweather Jr. ,99266.65073053975,9.82157304721429
5.0,4.0,Helio Castroneves,115137.01132735504,11.548504583791543
5.0,4.0,Jane Seymour,111178.89615281549,11.116585489469431
5.0,4.0,Jennie Garth,115016.1562435082,11.535292213556527
5.0,4.0,Marie Osmond,111271.82497987441,11.126715768010381
5.0,4.0,Mark Cuban,95301.246490854,9.392297796592462
5.0,4.0,Mel B,111063.81991219199,11.10403367013025
5.0,4.0,Sabrina Bryan,126831.6199747748,12.82879535294127
5.0,5.0,Cameron Mathison,130148.35131853986,13.055895711643428
5.0,5.0,Helio Castroneves,116307.89753902309,11.554589217999213
5.0,5.0,Jane Seymour,130196.06271377772,13.061073766044503
5.0,5.0,Jennie Garth,125691.77970638007,12.571611186555488
5.0,5.0,Marie Osmond,107009.58727312667,10.550830634459048
5.0,5.0,Mark Cuban,107040.64346547188,10.554190245508398
5.0,5.0,Mel B,144082.62650811527,14.574782472805731
5.0,5.0,Sabrina Bryan,139523.05147556544,14.077026764984188
5.0,6.0,Cameron Mathison,139244.06097911077,13.892605761536524
5.0,6.0,Helio Castroneves,154658.2607397954,15.560046974191089
5.0,6.0,Jane Seymour,123698.18763293975,12.219174955753228
5.0,6.0,Jennie Garth,149562.3239653014,15.007981830791067
5.0,6.0,Marie Osmond,128722.37327427251,12.759005356974164
5.0,6.0,Mel B,164805.71220874073,16.661553511036587
5.0,6.0,Sabrina Bryan,139309.08119983945,13.899631609717343
5.0,7.0,Cameron Mathison,163816.6648952394,16.360197804793984
5.0,7.0,Helio Castroneves,166629.5076175435,16.662486145279715
5.0,7.0,Jane Seymour,160714.87318064968,16.027108062979423
5.0,7.0,Jennie Garth,169629.27662358445,16.985084385511517
5.0,7.0,Marie Osmond,166675.30589062767,16.66740948033015
5.0,7.0,Mel B,172534.37179235523,17.29771412110522
5.0,8.0,Cameron Mathison,194270.9233318131,19.386828236796866
5.0,8.0,Helio Castroneves,215615.5120172434,21.669680913751066
5.0,8.0,Jennie Garth,190782.86632735815,19.014586896270718
5.0,8.0,Marie Osmond,187189.9060590637,18.631399694975997
5.0,8.0,Mel B,212140.79226452167,21.29750425820535
13.0,1.0,Carson Kressley,78922.20314534626,7.843522039916526
13.0,1.0,Chaz Bono,78797.50686278433,7.8298105609065605
13.0,1.0,Chynna Phillips,99638.23169607339,10.134368391603697
13.0,1.0,David Arquette,82952.69245880462,8.286711867182428
13.0,1.0,Elisabetta Canalis,70370.98431474794,6.908036468468233
13.0,1.0,Hope Solo,95508.1518510663,9.67527054062179
13.0,1.0,J.R. Martinez,99588.21761974256,10.128811228109207
13.0,1.0,Kristin Cavallari,87368.47259926629,8.77377557387654
13.0,1.0,Metta World Peace (Ron),66059.57003766083,6.439200002167168
13.0,1.0,Nancy Grace,74696.2895990391,7.380372044780933
13.0,1.0,Ricki Lake,91344.2353945313,9.21352092228918
13.0,1.0,Rob Kardashian,74753.44442093711,7.386600360077735
13.0,2.0,Carson Kressley,81660.61340019593,8.07620733977408
13.0,2.0,Chaz Bono,77495.21578928524,7.622354224074796
13.0,2.0,Chynna Phillips,93827.65245898579,9.409706011315919
13.0,2.0,David Arquette,81715.49741167176,8.082201317537278
13.0,2.0,Elisabetta Canalis,93975.16433700729,9.42592196466215
13.0,2.0,Hope Solo,85620.80914424703,8.509049298794954
13.0,2.0,J.R. Martinez,97905.40717518979,9.858914998462762
13.0,2.0,Kristin Cavallari,98033.03792562503,9.872966379471647
13.0,2.0,Nancy Grace,93923.43800181159,9.420250554119015
13.0,2.0,Ricki Lake,102054.63716906855,10.317038070204163
13.0,2.0,Rob Kardashian,93788.52718691198,9.405389841583236
13.0,3.0,Carson Kressley,97337.19414196644,9.705896795664627
13.0,3.0,Chaz Bono,78001.84656917467,7.606017779452381
13.0,3.0,Chynna Phillips,108872.66406564103,10.970295854730328
13.0,3.0,David Arquette,101316.00312658222,10.141171551859392
13.0,3.0,Hope Solo,101080.60624082625,10.115387899378858
13.0,3.0,J.R. Martinez,108952.79972376788,10.979117366710582
13.0,3.0,Kristin Cavallari,101169.92516303646,10.125165952384377
13.0,3.0,Nancy Grace,89457.14385298178,8.846817715870587
13.0,3.0,Ricki Lake,112620.56651291817,11.382632782840334
13.0,3.0,Rob Kardashian,101191.2506031051,10.127496301108524
13.0,4.0,Carson Kressley,96996.31770674992,9.574355488135183
13.0,4.0,Chaz Bono,101399.5043897792,10.051485058377757
13.0,4.0,Chynna Phillips,101432.7345491425,10.055091670058932
13.0,4.0,David Arquette,110155.3961191038,11.003518789966853
13.0,4.0,Hope Solo,114558.21583504781,11.48374385672345
13.0,4.0,J.R. Martinez,123279.85736534806,12.437651152921935
13.0,4.0,Nancy Grace,101319.67532547144,10.04283486097903
13.0,4.0,Ricki Lake,136344.94161646778,13.872488856730024
13.0,4.0,Rob Kardashian,114513.35709288954,11.478830266106838
13.0,5.0,Carson Kressley,102949.97011266337,10.114116489323063
13.0,5.0,Chaz Bono,112734.97270370298,11.168515903442012
13.0,5.0,David Arquette,132367.8380600196,13.297517781105524
13.0,5.0,Hope Solo,127338.41258661581,12.750593644150202
13.0,5.0,J.R. Martinez,146989.39440866638,14.892628940347015
13.0,5.0,Nancy Grace,117728.56856796595,11.708463877670745
13.0,5.0,Ricki Lake,127506.04669812958,12.768814245079112
13.0,5.0,Rob Kardashian,132384.7968622363,13.299349118882327
10.0,5.0,Chad Ochocinco,105724.15989942157,10.405898802372104
10.0,5.0,Erin Andrews,126986.43186911046,12.704297102340425
10.0,5.0,Evan Lysacek,153658.77701345293,15.612676545437
10.0,5.0,Jake Pavelka,132519.13328184513,13.305545368975466
10.0,5.0,Kate Gosselin,89605.10313143379,8.679365502429311
10.0,5.0,Nicole Scherzinger,164085.7002434098,16.75565465855905
10.0,5.0,Niecy Nash,105615.6827936069,10.39423672900083
10.0,5.0,Pamela Anderson,121805.01176771944,12.142325290885816
10.0,6.0,Chad Ochocinco,147938.1922063222,14.830384060772303
10.0,6.0,Erin Andrews,161169.03335294247,16.26449682712395
10.0,6.0,Evan Lysacek,130306.11332870505,12.927789193758105
10.0,6.0,Jake Pavelka,121318.74815943818,11.962401981781234
10.0,6.0,Nicole Scherzinger,170123.6056777412,17.237810117902495
10.0,6.0,Niecy Nash,125671.29423667636,12.429534393326668
10.0,6.0,Pamela Anderson,143473.0130381745,14.347583425335245
10.0,7.0,Chad Ochocinco,167111.73387232,16.71414859606472
10.0,7.0,Erin Andrews,164299.9996991129,16.41195630430511
10.0,7.0,Evan Lysacek,173208.55320515594,17.370104589920587
10.0,7.0,Nicole Scherzinger,173255.76787274829,17.375190620967484
10.0,7.0,Niecy Nash,158217.3377710066,15.758913920362042
10.0,7.0,Pamela Anderson,163906.60757965624,16.36968596838005
10.0,8.0,Chad Ochocinco,179320.459220735,17.790278725400047
10.0,8.0,Erin Andrews,208988.83259395085,20.95678737149618
10.0,8.0,Evan Lysacek,208816.19105196497,20.938315515156464
10.0,8.0,Nicole Scherzinger,230958.09706248628,23.311690547466917
10.0,8.0,Niecy Nash,171916.4200708629,17.002927840480396
10.0,9.0,Chad Ochocinco,231294.98126238334,23.01600237165446
10.0,9.0,Erin Andrews,247919.13972108674,24.778219702687746
10.0,9.0,Evan Lysacek,260358.83798403278,26.09926455317658
10.0,9.0,Nicole Scherzinger,260427.04103249716,26.106513372481214
20.0,1.0,Charlotte McKinney,70409.7156719169,6.913647932853971
20.0,1.0,Chris Soules,81876.6079974568,8.169874756818368
20.0,1.0,Michael Sam,81986.02692678808,8.181938198493624
20.0,1.0,Nastia Liukin,93248.07102608964,9.426386754978349
20.0,1.0,Noah Galloway,81996.03006517804,8.183012313066367
20.0,1.0,Patti LaBelle,79092.24565341121,7.863777953161208
20.0,1.0,Redfoo,70485.81615847016,6.921956389897571
20.0,1.0,Riker Lynch,96134.70982093862,9.746783735380246
20.0,1.0,Robert Herjavec,87742.21311504896,8.816821915257531
20.0,1.0,Rumer Willis,99046.90040512013,10.0705641871726
20.0,1.0,Suzanne Somers,78909.15932986046,7.8436390980616615
20.0,1.0,Willow Shields,79072.503829721,7.861596764858501
20.0,2.0,Charlotte McKinney,75653.31864332824,7.486365128045846
20.0,2.0,Chris Soules,62488.58307344017,6.053553865336858
20.0,2.0,Michael Sam,80902.36662406466,8.062447876429447
20.0,2.0,Nastia Liukin,96588.55989168318,9.79690749180891
20.0,2.0,Noah Galloway,78249.66135974022,7.770964147540088
20.0,2.0,Patti LaBelle,80978.06677839186,8.070748467422632
20.0,2.0,Redfoo,88754.95490401272,8.928462098370224
20.0,2.0,Riker Lynch,91436.22550451108,9.225261045477383
20.0,2.0,Robert Herjavec,81058.35242046228,8.079575880209525
20.0,2.0,Rumer Willis,91513.52259552844,9.233815820689193
20.0,2.0,Suzanne Somers,80870.28134724995,8.058905635654522
20.0,2.0,Willow Shields,91506.10685758725,9.23299254301537
20.0,3.0,Charlotte McKinney,72093.12593548058,7.033143049543145
20.0,3.0,Chris Soules,89684.06045315483,8.95067129943933
20.0,3.0,Michael Sam,77989.38447999414,7.672934748841247
20.0,3.0,Nastia Liukin,107027.85259150407,10.862968369311915
20.0,3.0,Noah Galloway,95481.00049677116,9.58774057206674
20.0,3.0,Patti LaBelle,72093.38713881443,7.033154055248801
20.0,3.0,Riker Lynch,106930.19295352067,10.852150868250664
20.0,3.0,Robert Herjavec,92450.90371172571,9.25444583103727
20.0,3.0,Rumer Willis,104142.3805572274,10.543589851256526
20.0,3.0,Suzanne Somers,80859.96068887888,7.985542532302005
20.0,3.0,Willow Shields,101247.75099292815,10.223658822702353
13.0,6.0,Chaz Bono,116517.2568987646,11.446338140548661
13.0,6.0,David Arquette,138890.63024445306,13.850711731530685
13.0,6.0,Hope Solo,122192.38242005238,12.054306663777412
13.0,6.0,J.R. Martinez,172270.1494298583,17.46884645179312
13.0,6.0,Nancy Grace,144450.45013271747,14.451061114861202
13.0,6.0,Ricki Lake,172320.28357940275,17.474299200089998
13.0,6.0,Rob Kardashian,133358.84729475138,13.25443669739892
12.0,1.0,Chelsea Kane,100568.61864189502,10.146897893140958
12.0,1.0,Chris Jericho,91713.94114774109,9.171898544087952
12.0,1.0,Hines Ward,100422.28007839846,10.130747767190826
12.0,1.0,Kendra Wilkinson,87527.12398585757,8.712694361820267
12.0,1.0,Kirstie Alley,109418.1292682354,11.125956261878533
12.0,1.0,Mike Catherwood,65063.66027142022,6.273920746395285
12.0,1.0,Petra Nemcova,87282.30418479299,8.685885393291803
12.0,1.0,Ralph Macchio,113616.52118110216,11.591875098966561
12.0,1.0,Romeo,91857.0745980073,9.187638565097922
12.0,1.0,Sugar Ray Leonard,82922.85715182961,8.209182466663684
12.0,1.0,Wendy Williams,69607.4894907202,6.763302901466206
12.0,2.0,Chelsea Kane,83863.57756226418,8.315536156303393
12.0,2.0,Chris Jericho,105112.51058064251,10.653667992117978
12.0,2.0,Hines Ward,105000.79898348305,10.641297083914054
12.0,2.0,Kendra Wilkinson,88370.69859841844,8.808947673607447
12.0,2.0,Kirstie Alley,92508.20524452167,9.263145296444023
12.0,2.0,Mike Catherwood,79846.70028962701,7.877198844997248
12.0,2.0,Petra Nemcova,83966.3648748186,8.326798685842327
12.0,2.0,Ralph Macchio,96623.83857179453,9.716125392025502
12.0,2.0,Romeo,105123.37512020118,10.654863417497149
12.0,2.0,Sugar Ray Leonard,79786.1335847643,7.8705823024913695
12.0,2.0,Wendy Williams,79797.79658946456,7.871837154759511
12.0,3.0,Chelsea Kane,106850.98108615396,10.746498392514775
12.0,3.0,Chris Jericho,98301.3511975947,9.80977484821231
12.0,3.0,Hines Ward,115538.9857219941,11.702374825238014
12.0,3.0,Kendra Wilkinson,106805.57902305895,10.741497244640636
12.0,3.0,Kirstie Alley,98253.13015295404,9.804486475678816
12.0,3.0,Petra Nemcova,115449.50255841028,11.692513047307726
12.0,3.0,Ralph Macchio,98358.9136066896,9.816049382900596
12.0,3.0,Romeo,94003.5193519749,9.340501282785832
12.0,3.0,Sugar Ray Leonard,93933.67238239938,9.332892121129083
12.0,3.0,Wendy Williams,72504.36491877008,7.013412379592212
12.0,4.0,Chelsea Kane,125030.3086872645,12.63033010800022
12.0,4.0,Chris Jericho,111681.04503210723,11.170552645223102
12.0,4.0,Hines Ward,120567.77054398456,12.141453735697713
12.0,4.0,Kendra Wilkinson,89248.77180942091,8.738388703521474
12.0,4.0,Kirstie Alley,107111.11967585707,10.672759697033234
12.0,4.0,Petra Nemcova,111577.33680269626,11.159264069196016
12.0,4.0,Ralph Macchio,120417.18558330467,12.124978813378313
12.0,4.0,Romeo,111667.01147111926,11.169023797193827
12.0,4.0,Sugar Ray Leonard,102699.45039424553,10.193248430756103
12.0,5.0,Chelsea Kane,133251.24232917247,13.395196670644513
12.0,5.0,Chris Jericho,133301.08581749987,13.400634883877284
12.0,5.0,Hines Ward,138085.68606723737,13.921998304692966
12.0,5.0,Kendra Wilkinson,114434.11466928617,11.353410962130084
12.0,5.0,Kirstie Alley,119036.45467157167,11.851403315760471
12.0,5.0,Petra Nemcova,114318.82588831444,11.340956619004254
12.0,5.0,Ralph Macchio,114338.0840467805,11.343023778011677
12.0,5.0,Romeo,133234.50651013755,13.393375465878746
12.0,6.0,Chelsea Kane,154593.2096943352,15.55413369417374
12.0,6.0,Chris Jericho,123678.5673891735,12.21798422747997
12.0,6.0,Hines Ward,149526.24193139654,15.00517606220366
12.0,6.0,Kendra Wilkinson,139269.03437593192,13.89632787023141
12.0,6.0,Kirstie Alley,144247.4856289277,14.4340989512377
12.0,6.0,Ralph Macchio,133943.10356562195,13.321971556472578
12.0,6.0,Romeo,154742.35741461313,15.570307638200944
12.0,7.0,Chelsea Kane,169533.76321611874,16.974458905212117
12.0,7.0,Hines Ward,174593.1293052844,17.519021979572994
12.0,7.0,Kendra Wilkinson,162208.99104780942,16.187188397571273
12.0,7.0,Kirstie Alley,159649.14981256123,15.91239548542244
12.0,7.0,Ralph Macchio,174402.6157192556,17.498503407985577
12.0,7.0,Romeo,159612.35089897062,15.908431824235606
12.0,8.0,Chelsea Kane,210685.01664853757,21.141630644576775
12.0,8.0,Hines Ward,207245.54738495892,20.773523150927492
12.0,8.0,Kirstie Alley,203602.8677904576,20.3838843146302
12.0,8.0,Ralph Macchio,178450.06476601821,17.700445058615276
12.0,8.0,Romeo,200016.50341002774,20.00051683125026
12.0,9.0,Chelsea Kane,307093.18453759863,31.068328492192567
12.0,9.0,Hines Ward,255050.01208817345,25.52736250629095
12.0,9.0,Kirstie Alley,231127.93685373224,22.991184723918195
12.0,9.0,Ralph Macchio,206728.8665204957,20.413124277598282
12.0,10.0,Chelsea Kane,339477.01187988627,33.98012461961045
12.0,10.0,Hines Ward,339276.7702056694,33.95902922513021
12.0,10.0,Kirstie Alley,321246.21791444434,32.06084615525935
20.0,4.0,Chris Soules,84440.68994249821,8.302117736415344
20.0,4.0,Michael Sam,92964.1969312601,9.228544883468134
20.0,4.0,Nastia Liukin,109907.04742100403,11.083890316204444
20.0,4.0,Noah Galloway,98709.47966070414,9.855811526447868
20.0,4.0,Patti LaBelle,93097.2920449982,9.243056125270764
20.0,4.0,Riker Lynch,104147.00948658305,10.451292844112867
20.0,4.0,Robert Herjavec,104253.75651975507,10.462992762185564
20.0,4.0,Rumer Willis,107041.56477774412,10.7689728240627
20.0,4.0,Suzanne Somers,87190.39359872711,8.600391570874635
20.0,4.0,Willow Shields,118248.56961672602,12.00292941095768
20.0,5.0,Chris Soules,96663.54175303174,9.534649486476555
20.0,5.0,Nastia Liukin,132338.7621899264,13.426681524685762
20.0,5.0,Noah Galloway,99982.11197680085,9.8939483719452
20.0,5.0,Patti LaBelle,96708.76762596422,9.539527441343187
20.0,5.0,Riker Lynch,132388.86018096888,13.432188459715139
20.0,5.0,Robert Herjavec,86858.49353311592,8.477243506336002
20.0,5.0,Rumer Willis,135503.24804762102,13.77457690637923
20.0,5.0,Suzanne Somers,100031.1164943954,9.899246712593616
20.0,5.0,Willow Shields,119525.09819817552,12.021937590525308
20.0,6.0,Chris Soules,123754.33088869465,12.364334669642998
20.0,6.0,Nastia Liukin,128569.40285821546,12.887354058032994
20.0,6.0,Noah Galloway,120390.77112653475,11.99954243459865
20.0,6.0,Patti LaBelle,120524.35712397376,12.014021143830949
20.0,6.0,Riker Lynch,133597.14693489912,13.434431039766947
20.0,6.0,Robert Herjavec,118961.85649646344,11.844717216634319
20.0,6.0,Rumer Willis,125532.26477292375,12.557335809535195
20.0,6.0,Willow Shields,128669.86979829505,12.898263627957952
20.0,7.0,Chris Soules,123702.15748664076,12.219683900782005
20.0,7.0,Nastia Liukin,159956.37606899833,16.134899767964114
20.0,7.0,Noah Galloway,149104.3178586499,14.95848504456147
20.0,7.0,Riker Lynch,145489.75215998632,14.567416598593212
20.0,7.0,Robert Herjavec,123539.7933824245,12.202252819748397
20.0,7.0,Rumer Willis,145431.54703601502,14.561131861175014
20.0,7.0,Willow Shields,152776.0560072851,15.356130007175784
20.0,8.0,Chris Soules,152465.55069893532,15.139446941662923
20.0,8.0,Nastia Liukin,178728.5215508612,17.9613523060023
20.0,8.0,Noah Galloway,150067.27523025838,14.882682378416764
20.0,8.0,Riker Lynch,183217.98329061328,18.445407577210933
20.0,8.0,Robert Herjavec,148135.67443145663,14.676015667877166
20.0,8.0,Rumer Willis,187384.9947978752,18.895095128829915
8.0,3.0,Chuck Wicks,90047.53138595015,9.057025179182544
8.0,3.0,David Alan Grier,93534.0387666031,9.442715984339335
8.0,3.0,Denise Richards,64865.38361780488,6.300575877097874
8.0,3.0,Gilles Marini,104188.45832521627,10.626218004291033
8.0,3.0,Holly Madison,68660.03234370297,6.712020932204222
8.0,3.0,Lawrence Taylor,79237.94222064636,7.866852313673788
8.0,3.0,Lil' Kim,97203.79333947615,9.849570217081586
8.0,3.0,Melissa Rycroft,104137.39505960459,10.620523518422289
8.0,3.0,Shawn Johnson,104063.18436020453,10.61225154654317
8.0,3.0,Steve Wozniak,42717.821940180394,3.939700223951735
8.0,3.0,Steve-O,61186.58360743705,5.903364045986271
8.0,3.0,Ty Murray,90157.83503317354,9.069182157226155
8.0,4.0,Chuck Wicks,91207.58268149498,9.106722045621746
8.0,4.0,David Alan Grier,91121.14240171308,9.0972210360355
8.0,4.0,Gilles Marini,120832.29411820491,12.381729569691357
8.0,4.0,Holly Madison,68209.32038915342,6.605400126746221
8.0,4.0,Lawrence Taylor,79804.51306712667,7.860811828760888
8.0,4.0,Lil' Kim,109660.90855116169,11.141234467786363
8.0,4.0,Melissa Rycroft,117288.24768642816,11.987574300455945
8.0,4.0,Shawn Johnson,102276.701589537,10.324733025593927
8.0,4.0,Steve Wozniak,52863.10292075536,4.967460357589122
8.0,4.0,Steve-O,64447.5332712542,6.201063998345691
8.0,4.0,Ty Murray,102288.65332317054,10.326049243373241
8.0,5.0,Chuck Wicks,109716.93794539147,10.954069179039411
8.0,5.0,David Alan Grier,105327.11126427549,10.476433305796078
8.0,5.0,Gilles Marini,135868.49479268474,13.817965995986619
8.0,5.0,Lawrence Taylor,96400.21293447664,9.50841415818742
8.0,5.0,Lil' Kim,122762.8088011883,12.379123026301375
8.0,5.0,Melissa Rycroft,118348.75363145737,11.89608374799519
8.0,5.0,Shawn Johnson,122922.40812395468,12.39660792368463
8.0,5.0,Steve-O,87728.65091074185,8.572854227260075
8.0,5.0,Ty Murray,100924.62159582948,9.998448435749197
8.0,6.0,Chuck Wicks,123773.26041369782,12.357838121482075
8.0,6.0,Gilles Marini,138630.42783143083,13.973427215648288
8.0,6.0,Lawrence Taylor,118779.84940554193,11.816827006649234
8.0,6.0,Lil' Kim,148553.79345339764,15.056850898910664
8.0,6.0,Melissa Rycroft,143736.4255191192,14.53048525028419
8.0,6.0,Shawn Johnson,138805.95964723954,13.992554837209386
8.0,6.0,Steve-O,88830.91161919791,8.598413022681482
8.0,6.0,Ty Murray,98889.37211037519,9.673603647134682
8.0,7.0,Chuck Wicks,148010.25718372868,14.840120740041755
8.0,7.0,Gilles Marini,147928.93938569157,14.831326923797558
8.0,7.0,Lawrence Taylor,117440.51885179341,11.54840245259615
8.0,7.0,Lil' Kim,142941.75344089302,14.292061634889002
8.0,7.0,Melissa Rycroft,158171.38006268357,15.94122640650814
8.0,7.0,Shawn Johnson,152955.14181294886,15.375597313630559
8.0,7.0,Ty Murray,132552.00926226084,13.171264528536838
8.0,8.0,Chuck Wicks,163718.93855986404,16.34871397862743
8.0,8.0,Gilles Marini,175707.19380158826,17.638322599174657
8.0,8.0,Lil' Kim,178559.44711943442,17.9456466104075
8.0,8.0,Melissa Rycroft,148848.4364722097,14.754345007542822
8.0,8.0,Shawn Johnson,166601.63698012877,16.658489897824992
8.0,8.0,Ty Murray,166564.34706677482,16.654481906422596
6.0,5.0,Cristian de la Fuente,117934.37070314419,11.730964478789682
6.0,5.0,Jason Taylor,136733.29250821169,13.773256779883567
6.0,5.0,Kristi Yamaguchi,146050.43161337686,14.790280210158244
6.0,5.0,Mario,136650.35579129308,13.764223215645663
6.0,5.0,Marissa Jaret Winokur,122871.20516118858,12.265903092040595
6.0,5.0,Marlee Matlin,113284.25149019941,11.228088391957659
6.0,5.0,Priscilla Presley,108507.79921403888,10.712635776041349
6.0,5.0,Shannon Elizabeth,117968.2935185473,11.734648055483245
6.0,6.0,Cristian de la Fuente,149512.65709842258,15.002127764156013
6.0,6.0,Jason Taylor,134049.2079860631,13.331981289822926
6.0,6.0,Kristi Yamaguchi,164993.13309749434,16.681395652947867
6.0,6.0,Mario,154635.09115838408,15.557044907375312
6.0,6.0,Marissa Jaret Winokur,144289.26095069782,14.437094392906255
6.0,6.0,Marlee Matlin,118423.47530115803,11.653203632627708
6.0,6.0,Shannon Elizabeth,134097.17440778005,13.337152360163916
6.0,7.0,Cristian de la Fuente,150022.02825733667,14.880126968290043
6.0,7.0,Jason Taylor,177216.73792094237,17.801165825094724
6.0,7.0,Kristi Yamaguchi,174179.8040720663,17.474033027164314
6.0,7.0,Mario,165228.84567135412,16.511152173315487
6.0,7.0,Marissa Jaret Winokur,168260.5002080259,16.837061783370682
6.0,7.0,Shannon Elizabeth,165092.08387027466,16.49646022276475
6.0,8.0,Cristian de la Fuente,212546.73501784477,21.34159194816087
